Municipio,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
La Dorada (Cal),14.294290860230426,7.113184999715473,4.240582373312602,8.430636934620411,19.470134204853625,24.6669955599408,14.863659703267304,18.75293014533521,29.209097306124615,27.615954131215233
Tibú (Nsa),6.079520123211608,12.028869286287089,15.79186324246432,19.33899321201338,11.196954428395477,35.39196602371261,27.247492379216975,20.15587207739855,23.393767232016042,38.257456045509734
Aguachica (Ces),19.009504752376188,20.651404295492092,24.104749599861158,16.962089729454668,12.771275576759928,12.219710392863687,16.01321511647507,15.6843321776457,11.391189728401491,15.254550271771855
Dosquebradas (Ris),4.352325592641668,9.564298386981077,9.452153200499072,3.2685384496855203,8.748584110729448,11.323951062413089,9.384132772072821,5.320233735602117,7.466095144403064,3.476960788574707
Los Patios (Nsa),8.75339193937651,8.598769147616299,10.81444810266516,8.191925102399065,14.59182184507975,18.132559677453763,6.171569635877391,14.20324848583226,12.111302873406606,32.14949515245893
La Estrella (Ant),3.0286969031574165,13.391262944887513,10.221514828497583,15.751188498768544,18.17038227688867,9.498480243161094,18.538872042056756,22.163120567375888,23.110106820049303,31.60436393057153
San Martín (Met),23.664904945965134,27.270248159258248,46.063490844881194,64.31841398357989,56.16505036132849,71.50652967520982,71.70081889882637,33.685156074556474,77.99442896935933,44.23963133640553
Chía (Cun),3.7389816883371814,8.017960230917254,3.3864153946443842,3.2109171182018863,10.591537361648044,7.784414187448694,11.365915624791068,10.28667682476003,12.466107769501669,9.697263553441013
Girardota (Ant),0.0,10.254517114789065,8.062402999213916,15.855398763278897,7.74263481862878,28.2156427523419,27.553775785741838,16.276630375809308,39.18216143050509,31.565656565656568
Puerto Gaitán (Met),24.26464641018037,31.45973154362416,48.41997961264016,64.31186306520233,45.76879531712957,16.402277573400195,25.226464854947828,29.56292354573157,47.38908697025771,58.238509094167185
El Zulia (Nsa),24.61235540241201,24.266936299292215,31.791448100460975,46.643603995802074,33.70786516853932,24.787535410764875,34.02286336418073,53.69127516778523,63.42847604740444,86.40170144889007
Barbosa (Ant),2.0462870122163337,8.072653884964684,11.932936894652055,13.712315618327489,21.16646462314072,20.66038090229518,7.360111873700481,16.3040524628177,48.16869748273955,47.4283305227656
Girón (San),2.738694327479374,4.692601108794605,3.2791615839662116,3.8447490340068056,8.728016308921903,5.993658709085787,7.562360387192851,6.327621217089178,11.417480162128218,13.037218424423813
Mosquera (Cun),4.921017666453422,7.4298345004365025,2.623570154265925,3.28625769189691,9.215103554726197,7.791968605450128,8.628414031128663,10.850140413581823,11.756698224119795,9.62678170670806
Yarumal (Ant),17.40557475694358,22.267306645553962,12.287729473347916,17.06110312218187,40.92243994030138,56.9854687054801,18.7450208538357,25.38071065989848,36.356199868208776,35.79738679076428
Ciénaga (Mag),15.436863229391788,35.91769716250192,16.170763260025875,24.50938963168303,12.492608539947197,11.448665003884368,11.259540449899067,8.713216365004556,18.040064630492417,9.327850630018578
Ipiales (Nar),13.25252239676285,8.777011252128425,15.69393342284688,16.47189374761591,17.221188950885168,18.966825298296435,12.086052695189752,12.952249373974613,7.762903670990892,11.199751882419836
