Municipio,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Chía (Cun),57.954216169226314,31.1809564535671,10.159246183933153,32.91190046156934,58.25345548906424,58.02926939734481,42.6860897380479,45.647128409872636,81.02970050176084,69.09300281826722
Maicao (Lag),43.52499719725397,50.31836039557973,53.45575749952833,54.35745216238831,59.795289069186666,60.95106021293728,43.59589172832066,50.717172517632136,47.89546294609158,38.525748041607805
Facatativá (Cun),72.66805582307518,61.94075450535286,59.84392703828415,68.27233074151337,86.05790262548318,72.97247991567625,121.6891981822676,41.92225886994852,64.5512195996629,56.95555142272643
San Vicente Del Caguán (Caq),41.08125872976748,34.54793017253643,26.113856413964886,53.699284009546545,116.32721465328576,216.5757821866419,19.882819640377516,80.90462661574065,232.70100712995887,189.67295226870948
Buenaventura (Vac),41.542730852955344,35.08783544467211,38.877686843527194,44.917590974515,42.1820447259465,33.849784328516996,94.94804729487639,24.87974788522143,24.70363555169869,27.043770027326786
San José Del Guaviare (Guv) Cap.,85.24803117642283,76.25163038025484,96.82263673727475,81.53914849832069,30.294423932594906,82.8225940036442,42.63045709323439,107.01003438355202,159.77734254200598,233.82565689869799
Duitama (Boy),38.09490826919247,72.55097773111754,59.7381617473833,83.76668076600897,81.67532425103728,78.53822728001282,31.533919529093467,52.51112922440278,68.53582554517135,57.2790884884513
Tuluá (Vac),42.16096766689928,41.448779429838304,39.261688731416534,53.28132061558954,35.733596633519056,38.89285019770532,41.980875378994014,27.72324025596277,32.03913286763777,40.77225336147067
Pitalito (Hui),60.470460180201975,72.10967457328039,39.16340304974585,69.56834885662373,64.32988364332296,64.72900648868821,92.93811166654932,63.98889831161822,59.65948203331753,59.20977720423578
Espinal (Tol),44.23831608990368,68.41992730382724,55.54685163293501,62.51864902882962,109.22915425426278,141.30480860263674,154.81432334077246,89.8611364625602,81.25183867307342,117.40206012662651
Leticia (Ama) Cap.,100.99423210718854,151.93552648962876,127.42705341137341,207.60952461655793,211.864406779661,157.40627172002127,20.461454517109672,137.76544449036626,151.91431263580947,127.59649484922974
Floridablanca (San),45.2440419482158,40.94262235684575,44.19842240147138,42.38059879232806,40.76249850137873,35.91261264256975,59.89393328904812,27.620316991312446,18.805080559052733,17.08963513628984
Acacías (Met),65.56079217228881,56.88764085742989,63.934833828630964,90.53345094944055,82.93286981811572,116.50614708623674,31.79650238473768,62.63025473236364,78.22294611189096,82.96371932735569
Guadalajara De Buga (Vac),41.87836310911289,44.271224494636066,56.08613566525267,71.05132273879165,79.18773766121761,84.16721219489386,29.086001489203273,41.65413185846852,43.656750712294354,63.11835070989133
Girón (San),58.197254458936705,65.69641552312446,63.61573472894451,58.31202701576987,59.22582495339863,56.3403918654064,6.622702113406133,41.992395349773645,36.5359365188103,30.04228593454183
Pasto (Nar) Cap.,38.370796712556064,36.65575598624635,29.03510935701365,27.64078243888956,22.14134833176393,18.841598174911137,44.51752991305454,13.500880104542665,25.444709917584586,19.82331832182903
Yumbo (Vac),63.27327239630483,54.98480682969179,57.319181864210854,56.738125183216866,80.12372593959044,61.53054945862301,28.118961153954302,55.11234787636764,64.58905215565962,66.80205215904233
Jamundí (Vac),36.45643456069996,27.192476306067903,36.47614395049666,47.34091214422345,51.28942874835029,42.03241978813224,104.45202104806765,35.69749939016772,47.849716446124766,38.71149379443024
Chaparral (Tol),97.90992287095872,103.84215991692626,81.7433259564966,91.57509157509158,119.12561796414319,134.48037179867498,45.66340363594852,153.27477450922598,129.39907852171356,99.75550122249389
Magangué (Bol),61.01472175722399,64.45050123853675,67.75589399282404,69.3687444257259,72.78457267201921,51.08370429832883,37.3433401340717,44.304109030302605,43.1424396353768,32.38141169175652
Girardot (Cun),84.99592249290744,99.01320546908897,103.1459515214028,80.66684592632429,56.425587519056,66.42689719963181,90.22875643543337,61.321746443338704,42.465008832721836,60.28573788091502
Melgar (Tol),20.09357866636048,19.82216684601008,41.96860748160376,77.36302599950267,199.802934092402,137.12995079454709,56.24450028575835,193.14724169863737,176.87434002111934,202.8023598820059
Sahagún (Cor),14.571595103944047,6.727728814862514,12.365760161325609,11.280633971629205,49.240031216321675,79.77845431537249,41.88849552738967,53.988392495613446,35.75195295042992,41.74623617711063
La Dorada (Cal),44.31230166671432,45.524383998179026,50.88698847975122,59.01445854234287,61.1918503581114,108.26070273529574,103.86612810155799,75.01172058134084,90.28266440074881,67.06731717580843
Valle Del Guamuez / La Hormiga (Put),56.31687629059508,111.57255315192462,73.48888480617308,106.08953957139828,146.45664584391906,214.1893081391937,77.44692215249032,159.3625498007968,174.05463069537632,155.12035677682059
Calarcá (Qui),96.36505349677603,71.86641302050306,74.31295569265284,90.35056017347307,123.65524916532708,92.0511154429283,34.84749098064939,96.3111509842208,63.799591161803576,44.94208890829246
Zipaquirá (Cun),36.0300435132064,41.64377735641757,53.37942604407616,52.52864831665886,42.13364793123789,44.715623061721985,91.89487226612755,34.82374585236046,43.95380391507361,25.39564557589272
Tame (Ara),12.668811918818253,129.96425982854714,122.57004878287943,104.98938175570879,145.6796867886734,173.29539376564472,44.101670485225945,77.78531253739678,86.69267446900737,111.09378654400872
