Municipio,2015,2016,2017,2018,2019,2020,2021,2022,2023
Amalfi (Ant),36.07069856919563,35.722791140747795,23.512814483893724,57.77675063554426,56.492919554082555,22.163939270806395,76.37474541751527,53.72300419039433,56.423458052685405
Yondo / Casabe (Ant),112.27755010385673,21.973192704900022,32.2407307898979,47.26890756302521,20.383204239706483,49.72650422675286,68.54009595613434,96.42736608649534,113.93306432470924
Betulia (Ant),19.44642509885266,25.89834898025251,51.632890151026196,25.62952521304543,69.90340620233859,100.65425264217413,161.06052158830454,36.603221083455345,78.08745795290726
Puerto Rondón (Ara),73.80073800738008,195.07437210436478,0,45.46487838145033,63.99317406143344,20.329335230737954,99.28514694201748,863.0835621812474,349.2433061699651
Marinilla (Ant),19.607522752896195,24.118082130109013,7.907138564696208,18.56292056616908,16.566514555942106,10.310341272296114,13.051044083526683,27.13355420998515,35.15333886412532
El Copey (Ces),0,0,23.78606136803833,23.21031864451739,22.612010207707463,15.79778830963665,52.620175194230356,61.01839704670958,66.23114670198994
Caldono (Cau),2.6504108136761197,2.598550009094925,0,10.01351824963701,17.115751381485648,16.758439071103663,35.619300911854104,68.32049379225859,30.38519072550486
Dabeiba (Ant),39.835347231443365,22.05266175627398,56.92765808372745,39.05571949314355,47.30165555794453,63.80535114211579,75.39582809751194,37.12564969886973,69.04674871045043
Los Patios (Nsa),15.969142702715983,15.620869481627455,7.0216500877706265,13.469374010842845,17.065938519956482,13.37173421106768,16.232283983808294,7.064926676153854,17.079419299743808
Guarne (Ant),13.484877672895395,22.73028621218722,13.00269341506455,7.256762395457267,38.75013210272308,15.47481903058856,20.313848966532934,15.003750937734434,27.904991710575988
Sardinata (Nsa),45.86773413393378,86.89894893652239,69.5211221527011,55.6837164903349,68.9655172413793,70.88494254588868,44.16473445953406,36.61394258933802,32.80242008965995
Santa Rosa Del Sur (Bol),0,16.087516087516086,18.894067262879457,9.189487226612755,11.869084003442033,17.357093265447812,37.05920921348955,47.95216066794539,78.19918449421885
Puerto Colombia (Atl),4.372444852539297,2.1441742784853552,10.487896966900198,22.32867814225398,30.950768933165683,18.63967641521743,16.47717910693689,34.37731820731332,25.049203793165148
Obando (Vac),78.21666014861165,71.656050955414,24.205260609972566,48.732943469785575,57.66062602965404,49.82561036372695,90.85652928058148,188.63282211104732,170.99584724370982
Alcalá (Vac),70.52683546089287,120.04801920768307,92.33610341643582,35.55681979803726,70.47713017125942,90.94088842252536,76.52173913043478,96.70511846377012,137.16480351141897
Rovira (Tol),22.834178197926658,64.19662509170946,45.87155963302752,64.59352219248869,55.668955279272595,41.877995439951604,78.88265045705536,69.44444444444444,64.66512702078522
Puerto Libertador (Cor),22.79693001342486,32.270075710562246,31.723565728787914,21.493563871707305,18.676316096649934,45.89998393500562,40.96774927737442,22.60755544502973,24.712437095614664
La Estrella (Ant),14.879181049875015,20.443029656995165,18.615040953090098,15.37493884967503,23.06773773339123,15.890461750334362,23.466833541927407,17.974527526705014,7.585047343337168
Flandes (Tol),35.36192934686517,35.3431823001343,35.2410487736115,49.31487547993941,28.06032970887408,20.968023763760268,52.26480836236934,45.19224083988041,86.70921198668147
Chinchiná (Cal),33.58555426042634,55.17785003448615,35.3308340039649,37.057985995982136,21.2465957159137,28.698796563797426,36.04287204780423,24.443441636582435,16.761337182232985
Turbaco (Bol),14.107641303142982,17.8343191748655,26.29323776877532,14.263164901203812,11.838306939979784,9.696755994358252,8.686889745995343,12.89324394017535,14.467961974791704
Madrid (Cun),9.517061977222498,7.015363646385584,6.632242171585579,7.126694817111194,9.161551467097537,7.078922116125785,10.588893763141574,12.465719272001994,10.69526342433814
El Banco (Mag),16.1111021604988,17.48474059003052,15.64504521418067,13.749484394335212,17.696243972216894,10.042897519404312,11.302148821044602,30.77611773263947,23.568230025925054
Aracataca (Mag),10.621630951432593,26.182808368025558,28.294364277078994,30.107634794389945,14.732603250994451,24.10103152414923,28.484618306114697,30.555882007286403,58.23433496389472
Concordia (Ant),33.12982157224668,33.0922327802203,23.501762632197416,18.71169949010619,65.10416666666666,46.108447067502766,81.72902288412641,17.885888034340905,83.65253379122089
San Pablo (Bol),11.474030444427445,7.565441065214102,11.23721766490617,14.71129091577786,10.697856862675177,31.31415051668348,17.143836790673753,44.10367756819107,114.20893516963385
Sabanalarga (Atl),14.793909461274096,5.606135354531999,5.508488580903172,20.372931879349352,11.339621668986135,7.99608191985927,17.674263326885498,18.43765162542455,7.677027454969435
María La Baja (Bol),13.557177395666223,13.41381623071764,19.89301976039963,21.686328938237335,21.10194348899534,20.636853292609942,20.34049996948925,28.17695125387433,39.85492806185485
Trujillo (Vac),46.32012352032938,46.71926910299003,62.53256904637832,15.603869759700405,26.21506842132858,57.949636497734694,73.3598826241878,67.6378772112383,103.31645831180907
Planadas (Tol),11.753183153770813,3.902743628771026,31.162355874104083,34.932463903120635,46.53868528214078,34.885073064847475,46.38398206486027,73.27419976860779,42.323970757983844
Mutatá (Ant),29.603315571343988,102.75229357798166,43.54768471476267,114.35923093417198,126.7962806424345,55.598026270067415,88.9679715302491,53.915622051489414,106.17824673170085
Garzón (Hui),21.572180516006558,12.768311887298365,12.599218848431397,11.052471608963554,15.008459313431207,8.09323405632891,17.389443270285454,22.56048199806245,21.073150172536415
Zipaquirá (Cun),22.150945402349773,22.02960439914254,10.505729663331772,9.95886223829259,7.212197268019675,7.516125505630261,11.169880745096751,9.555174764146436,5.57465390690328
Vegachí (Ant),51.06382978723404,0,127.3452754902793,118.54360711261641,92.35936188077245,49.838026414154,114.51006052674627,185.27468986628003,55.52030456852792
Morales (Cau),2.7202742036397267,8.00640512409928,13.095518713496244,15.44878727019929,30.36744609778318,34.926654026544256,22.270612689300208,39.28019050892397,24.356382590057727
Venecia (Ant),17.20282126268708,34.3819838404676,103.83317469931643,103.43044302706429,77.34616706772087,76.82458386683739,142.89316634445657,99.33774834437087,105.95810579509333
Tierralta (Cor),5.590652429138481,0,3.286842768398102,5.414243792569492,5.326345168472298,6.30404404425439,14.587436049722319,6.209894431794659,29.827105639380008
San Roque (Ant),23.61721222426905,14.139605033699391,28.24060999717594,46.47056089967006,60.37245158593786,41.67245450757049,54.714572314426405,71.84230613802703,44.21257405606155
Fonseca (Lag),15.35351467540111,12.504063820741742,26.763990267639905,23.379781165248293,27.442371020856204,17.95977011494253,30.730058387110937,36.771067658764494,19.20819549674528
Fresno (Tol),3.217710277366626,9.675858732462506,16.110842597067826,22.530496636518716,6.425909266161161,25.64842422493668,41.562759767248544,38.27873297393857,76.37960664502577
Restrepo (Vac),26.23294858342078,91.58707313881983,52.527905449770195,26.131835108120466,58.84275907159203,45.73967590172504,97.49122578967894,103.25245224574084,64.07381303261357
La Virginia (Ris),71.49495960534783,60.846844912129995,39.365851912822535,32.23149375067149,32.23957587046855,39.31239055073085,24.825336028655528,35.13086246267346,69.5337760317074
Girardota (Ant),41.01806845915626,18.14040674823131,9.90962422704931,23.22790445588634,22.572514201873517,22.04302062859347,18.085144862010342,12.46705136425162,28.058361391694728
Andalucía (Vac),49.42931607800845,71.76818875033642,58.29073625683795,84.68532715279015,26.64890073284477,57.537399309551205,57.22838527909843,39.33910306845004,60.75861470358476
Santiago De Tolú (Suc),21.793953734549643,12.435877506606559,21.550397143033067,48.59972055160683,23.842875450779363,32.24199079637717,23.13007777488652,20.03262455999771,56.68934240362812
San Miguel / La Dorada (Put),28.24858757062147,33.25757995676514,38.13674748025061,74.54739084132055,88.91678435064595,36.019347535247505,65.97980003045221,50.06759124818505,34.58156308665152
Mosquera (Cun),11.144751750654754,9.619757232308391,8.215644229742276,7.67925296227183,4.250164693881888,9.29213818736933,6.382435537401073,4.33141513520203,10.228455563377317
Puerto Rico (Caq),21.951487213258698,22.152482924127746,40.982079654260275,33.94049100576988,30.38474685707775,34.243969256525375,18.82955486932289,52.16484089723526,62.65895101544359
Melgar (Tol),8.49521436257575,11.191628661761003,16.577791285607713,13.68513247208233,26.88822564598962,5.307573907966669,29.104378886096043,31.678986272439285,47.40834386852086
Villagarzón (Put),62.05123659250067,34.844723202230064,42.9774798005845,59.0717299578059,29.321828006534577,53.95086321381142,61.412487205731836,32.311482693162084,35.86657633602997
Santa Bárbara (Ant),56.030779574913154,14.997562896029395,45.06703721786157,52.2700119474313,59.38242280285036,33.10527477378062,25.35496957403651,42.805165156595564,28.098767166590562
Puerto Carreño (Vid) Cap.,24.51100544144321,43.789227849948915,67.80974522910007,76.42338555598013,48.84243430692585,49.27564797477087,38.8764700165225,72.12231945379364,42.842861903175134
Honda (Tol),3.955539733396622,43.89465283320032,56.168505516549644,24.29838415745353,28.472645922310353,20.373237714937655,36.56901385559303,56.75829076461527,68.76188164866723
El Zulia (Nsa),20.222446916076844,43.71324113813384,11.660900998950519,18.726591760299627,28.328611898016995,17.011431682090365,50.33557046979866,40.060090135202806,39.87770836102619
Vistahermosa (Met),112.39743733842869,45.039972976016216,16.960651289009498,22.49971875351558,52.42311276794035,59.55926146515784,82.6983283123634,70.33997655334115,34.910106475824755
Villanueva (Cas),21.150592216582062,14.831953961614902,11.589835714078752,31.157059906528822,13.969211857067025,30.400176873756354,24.6460552619328,35.372224640835874,35.17030544057571
Sitionuevo (Mag),19.638648860958366,15.449383955814762,3.7845816145025166,14.74491300501327,21.23593119558293,24.00631023011763,30.393083884911523,63.53452599899682,33.140016570008285
San José Del Fragua (Caq),0,24.234590839324664,79.34618741569467,93.77197780729858,92.67124874507684,61.07336437896023,120.87330966231019,59.795201435084834,51.75600739371534
Cimitarra (San),22.465419301004523,34.74415666456096,21.714852959424245,42.492487935168604,35.55555555555556,37.78740226143069,17.246830894823077,31.378366042902787,25.490695895997963
San Pedro (Vac),59.8623166716552,78.13908757588507,107.2641678088314,41.31743595797426,87.81173164734808,58.13615487471658,80.93889113719142,28.70264064293915,34.19777714448561
San Martín (Met),15.582998948147573,30.708993896587465,68.10185010026105,14.97734676302093,22.58100937111889,45.284727725574555,29.942360955161313,51.99628597957289,36.866359447004605
El Águila (Vac),96.83666881859264,108.96807235480004,132.90508361944845,190.81827365585363,45.998160073597056,93.4361130576968,46.468401486988846,299.88465974625143,91.61704076958314
Chiriguaná (Ces),19.46737268338265,34.364261168384886,22.398924851607124,21.665342673503286,6.958215913439795,33.74730021598272,23.142025919069027,58.656760191612086,41.80064308681672
San Antero (Cor),18.545420826507588,33.51819123651654,14.974094815968375,11.807072436389397,40.55619930475087,11.41715427429713,11.322463768115941,39.36343699038407,36.32299525006985
Sampués (Suc),0,18.034265103697024,6.6280765321903585,8.610483263373157,12.566497717086248,12.290296810667977,14.14112846205127,25.99480103979204,33.66803319271978
Pelaya (Ces),0,5.118755118755119,24.991253061428502,33.84421989073152,13.912075681691709,44.86115472612265,61.52764349125428,30.32272038119991,64.11626415900834
San Marcos (Suc),5.471856418487579,1.8016070334738588,5.312461263303288,32.94492994867527,6.750599115671516,18.162005085361425,11.398423760828504,30.623428534588353,11.17461128316465
Samaniego (Nar),6.379178361826996,13.018714401952808,9.953219866626855,13.59896647854763,3.5236081747709656,43.25571335880614,14.422210203713718,3.6015270474681267,107.91755099104284
Mocoa (Put) Cap.,26.882752793886095,14.964179495333045,20.037159823672994,21.27735026064754,8.663109016563865,15.270284027282907,11.714500878587566,18.160206035792115,26.062452150966752
Jardín (Ant),20.99811017008469,27.86097374103225,69.16107614634484,172.2000275520044,88.66457509207476,40.45853000674309,79.6812749003984,39.23363630419146,70.82608975597194
Circasia (Qui),25.826446280991735,43.69833582171079,25.14909822519221,49.71237838221717,55.88348293807412,30.97040605643496,33.99857205997348,30.199315482182406,13.236267372600928
Angostura (Ant),43.33506673600277,52.23750652968832,61.42506142506142,34.97420652268952,52.34688536032106,60.679611650485434,110.96884336320957,117.68661735036987,66.21968380100985
Puerto López (Met),54.69898465009744,60.77590572981733,26.652452025586353,26.316655153130036,16.501105574073463,23.093164423330695,42.53509145044662,16.234293321211727,54.78922263761764
Piendamó (Cau),5.061112938735228,2.50457084178626,7.424639904964609,7.349698662354843,14.506068371935593,33.46320242847241,23.70848052348325,18.816888157121017,21.002030196252303
Páez / Belalcázar (Cau),9.344484418072232,4.566731362027629,11.164701679171133,8.738203425375742,21.60853969488742,19.254631808651748,29.708853238265004,14.73715236110234,14.620799131106793
Frontino (Ant),14.323911382734913,4.804689376831788,14.409221902017292,14.465499783017504,58.09168804763519,33.81642512077295,52.32862375719519,56.216621381055,23.063794455463814
Plato (Mag),20.653689265245003,8.467257116729607,9.976389212197798,24.28520545283813,6.346587122774729,14.058765640376775,13.846579894765993,19.804695236209074,16.607533781233485
San José De Uré (Cor),0,15.960418162955868,0,187.33608092918695,176.67844522968198,101.34646011292891,21.536252692031585,7.131141695785495,21.258503401360542
Sabana De Torres (San),6.347997206881229,21.934634788330776,18.52252029759516,6.05052185751021,17.70590491929058,28.938534552610253,14.308198597796538,25.55946836305805,42.29760595550292
Curumaní (Ces),0,5.609468783306221,24.781782636230965,34.760287708227494,18.126731750265428,20.167897748758413,22.22716159146477,26.777020447906526,21.617986164488855
Chinú (Cor),0,0,2.1073039153706747,8.347768015526848,2.069407942387683,8.214564422721486,12.221950623319481,30.350855894136213,36.19327207286912
Simití (Bol),11.837821840781297,5.793742757821553,5.6637970095151795,11.043622308117063,10.707784559374666,41.79073290497832,25.738700710388137,66.21841890790546,75.65059511801493
Pivijay (Mag),14.132677577093755,8.360970987430674,16.466778274830528,5.356042955464503,7.8527864303850485,17.96115259282067,10.108668182966893,27.526149842350236,44.639535748828216
Guamo (Tol),36.093482118687405,12.083496964021387,30.279173984133713,9.107468123861567,18.278194114421495,12.205541315757355,24.342745861733203,39.46809156597243,36.348215908402494
Líbano (Tol),15.955749388362939,26.814683720805515,16.20614212786646,16.316319038424933,16.469038208168644,13.800336728216168,38.53352416602444,19.223375624759708,27.398010904408338
Funza (Cun),11.405398555316182,6.01402470561349,7.979299417511143,3.220473624321017,8.049342469337036,0.9516015454009097,8.235649380953687,7.097232079489,13.802265296791836
Ariguaní / El Dificil (Mag),10.255007862172693,16.99697453853214,10.096930533117932,16.546429280561256,28.960324355632782,12.580990123922753,18.586784796010036,42.94346799177939,27.358949416342412
La Jagua De Ibirico (Ces),2.351060328208022,2.290373559927624,20.01734836858611,23.54351269209366,30.579792872869607,15.702901110980255,5.767567047966933,20.844782172026303,7.479431563201197
Suaza (Hui),24.390243902439025,33.41288782816229,28.055737398297953,27.45618450555988,40.28287530212156,30.797659377887282,39.26701570680628,21.643147779413038,42.95901709768881
Maní (Cas),18.316136516270834,35.97337969902272,47.542639805075176,11.620475277438848,46.08560400944755,45.811143560671134,34.04448479346346,73.29311608502002,28.028476932563482
Istmina (Cho),15.67348985925206,15.834309782436584,6.40717603716162,13.011515190943985,29.278766387976184,16.23060442770889,22.540653678956687,31.95092338168573,28.542433083851325
El Tarra (Nsa),0,32.211306168465136,46.82622268470343,79.62972179365948,47.29250413809411,45.60795402718234,49.48268106162843,31.325516871028373,8.909479686386316
Uribia (Lag),4.012599562626647,3.2673972566932634,3.8168181731435946,1.2235259571031798,4.499058009729213,5.260832053197534,3.5998971457958344,3.547411150020017,3.5002275147884614
Tunja (Boy) Cap.,4.857522784817813,5.38254977363388,5.29776375505495,3.4772932749148064,3.96944660243724,4.462716790414085,4.984271853263037,4.402619558637389,3.8287352046732446
San Luis (Ant),15.35862386730149,15.392903871315323,46.1361014994233,46.1716044632551,38.35826620636747,53.34146155604664,112.55346289487505,73.89890629618681,14.552863275849523
La Ceja (Ant),27.846027846027845,19.297258181233417,11.042054453102816,10.78765276086856,17.978605459503193,5.854372484449323,11.527543624547905,8.514261387824607,12.575101299427134
Yotoco (Vac),31.353859660124158,56.70720181463046,94.10288582183186,18.727760784068916,43.432400570825834,37.04389701796629,55.2689756816507,48.78048780487805,48.432013560963796
Riosucio (Cho),18.833968107814005,10.058338362502514,11.63602513381429,24.32225111788808,25.707884975577507,10.86326767091541,16.160890644639974,7.126821793821046,8.84251481121231
Riofrío (Vac),69.91229185204017,57.640578967593186,96.2278675904542,32.14607175003214,25.834786540076216,19.401151134967343,90.05531969638493,57.48227629814141,50.732449743166974
Rioblanco (Tol),13.069617495861289,13.141180077971002,0,8.783101313073647,30.891438658428953,17.685811557677855,52.91005291005291,30.793594932254088,35.1123595505618
Isnos (Hui),45.46581797139787,24.49379490529066,36.274233203014795,51.61597713015166,27.490869104190395,7.7763521132236875,42.41372662425294,30.603266898741442,37.96507213363706
Envigado (Ant),5.127272896769352,8.683530997920522,5.370184734354861,7.865482765853318,4.235242298211881,2.8902092098580905,1.2194973232033757,3.6028823058446755,3.547511026846775
El Cairo (Vac),67.64069264069263,41.963911036508605,42.87551807917679,14.609203798392986,150.67048365225253,153.7042729787888,76.44091117566121,91.07468123861567,105.50113036925397
Timbío (Cau),20.075714121830906,34.28179636612958,28.43817540666591,19.729981115589503,13.929516645772392,27.558078650756467,21.867483052700635,32.54237288135593,5.380972879896685
Piamonte (Cau),61.69792694965449,60.15399422521655,70.43080173729311,56.74724775848371,77.74322523322968,21.600604816934876,42.849491162292445,138.1655861409289,115.98481653310839
Nechí (Ant),16.489405556929672,0,3.9737730975561294,23.264831329972857,26.26444544499475,36.55772464721796,35.99193780593147,3.5444653174068694,31.410323526332323
Coveñas (Suc),28.529042565331505,11.287955751213454,39.02547806210626,49.31506849315068,21.172983273343213,20.496003279360526,85.90631158724544,15.006002400960384,44.58756502353233
Padilla (Cau),10.164667615368977,0,30.37359522122102,30.190198248968503,110.51944137445997,50.04003202562049,59.57108816521049,98.50275807722615,39.08922114726864
La Montañita (Caq),33.96277679663089,13.58695652173913,27.155465037338764,197.0912056544787,34.10175965079798,0,47.15710051199138,99.98000399920016,59.33935517900706
Galapa (Atl),12.604663725578465,21.072595090085343,18.805669054416768,13.177834881728932,14.005602240896357,4.47620894943376,14.655235582911995,14.483307987544356,5.729017473503294
El Carmen (Nsa),7.840677434530344,0,140.15416958654518,98.90444309190505,29.30832356389214,42.72591326639607,35.12469265893923,48.92025997623873,97.39807986642549
Duitama (Boy),11.9495728027723,3.3655302392891997,4.146865384455889,0.8167532425103727,3.2056419297964416,3.947264545669851,5.486237381654022,7.788161993769471,7.740417363304229
Cañasgordas (Ant),12.703252032520327,44.67134652201659,57.81832198381087,19.32616118018424,58.10200129115559,51.440329218107,31.65959602355474,49.884641765916314,36.839196905507464
Sogamoso (Boy),8.153547608564486,9.671959377770612,2.389181784878072,5.501630840570598,3.865600791675042,5.3392319133518935,3.028949181805102,7.524737574777079,6.730682939962309
San Pedro De Los Milagros (Ant),19.074868860276585,42.40082917177047,46.37358560563903,63.78422707184838,44.54938299104557,39.32707013327507,25.81311306143521,12.710248697199509,29.200734189888202
San Jerónimo (Ant),33.78378378378378,87.17811158798284,39.67466772465781,71.60992122908665,89.11521323997454,18.73009926952613,18.44111138431276,36.31961259079903,53.64167362021695
Paz De Ariporo (Cas),23.38224118781785,22.995113538373097,39.45662589481991,2.7565675221214545,16.27736632212908,16.0655474335288,29.185460334306185,21.08981625497588,10.484653089040917
Montecristo (Bol),13.3422281521014,25.948751216347713,6.298419096806702,12.203307096223076,23.505905858847036,45.44421722335833,67.17420510523958,22.155754957350172,38.38982121311835
Luruaco (Atl),26.259519075664926,14.789070876622176,7.2846476051721,17.74622892635315,40.88864658579801,9.896417496866134,38.88150860253378,9.606147934678194,15.832805573147562
El Doncello (Caq),30.35822707953856,25.50369803621525,15.440041173443129,25.91479216336685,25.96593269630245,46.670815183571875,25.662081708068158,15.234613040828764,65.30366202843221
Calima / Darién (Vac),51.06962492197697,50.65571002420217,50.397580916116034,27.694693696687715,55.03274448296736,32.847914157451,43.56349379220214,27.03433360367667,32.20957698088899
Briceño (Ant),210.18793273986154,24.76780185758514,248.35465044082952,161.71165567856698,148.79107253564788,36.94581280788178,60.6354596167839,83.60205422190374,94.07337723424271
Barrancas (Lag),21.611608521148504,21.036814425244177,2.919281856663261,27.97750608510757,16.142050040355127,26.076979242724523,17.84758165268606,12.562498429687695,17.353364073578266
Yalí (Ant),13.147515119642389,13.126804935678656,119.3475666357247,105.15247108307045,52.42463958060288,104.15310506444473,166.66666666666669,37.87400580734756,74.58975634012928
Tolú Viejo (Suc),0,4.8534265191225,4.784688995215311,0,32.036613272311214,22.43259006684912,17.702248185519558,17.522340984755566,60.7401622630049
Sopetrán (Ant),20.307317403371016,107.51243112484882,100.77258985555929,59.7887464292832,65.3893938403191,25.7864878803507,63.479972068812295,25.006251562890725,36.934441366574326
San Luis De Sincé (Suc),13.061650992685477,6.535520554212144,6.554153694904145,3.249601923764339,6.37653435357883,6.2690029150863555,30.91859134897814,21.42310635042081,39.40588056986966
La Paz / Robles (Ces),15.441630636195184,7.586102260658473,3.715124270906862,7.204870492452899,17.38646637457403,10.134108029591596,16.546429280561256,26.095182176990576,41.842350896391906
El Paujíl (Caq),16.88998986600608,22.40143369175627,11.13647753215658,66.53359946773121,27.395759136485673,16.24783362218371,21.437376065169623,58.32758894957315,57.697351167060056
San Carlos (Ant),17.63046544428773,0,12.124151309408342,18.46494737489998,18.820577164366377,50.59768515590412,62.2820129546587,24.53385672227674,48.31209614107132
Puebloviejo (Mag),10.952502646854807,7.126567844925884,6.940588561910051,0,22.471188725883597,21.747234994407854,15.296133137542828,15.14646632940535,27.01891323926749
Peñol (Ant),9.940851931010489,19.655053805709795,67.65245965014014,28.504917098199442,14.001026741961077,32.15581790619689,27.14072465734835,40.092658588738416,35.09079743837179
Guapí (Cau),98.28904259191846,7.271405199054717,3.6330608537693005,7.242178447276941,3.6206958977515478,3.6106296938186015,17.91023390765483,63.968158072426164,28.205761026689704
Calamar (Guv),11.432491139819366,22.281639928698752,118.73920552677029,157.43073047858942,30.609121518212426,19.86294567484358,106.98307722233028,47.62358319839985,111.90898069570083
Belén De Umbría (Ris),32.40965807810728,36.28593315324759,52.69771778345292,16.200891049007698,28.386050283860506,32.37817710862878,16.064902204907828,19.89258006763477,35.43446592385527
Aguadas (Cal),21.51370422959425,21.7542638357118,21.749532385053723,26.28926959645971,17.461911206181515,26.032627559875042,51.624005162400515,12.79208596281767,33.786637384914265
Zaragoza (Ant),66.2663077241665,127.92473073907482,40.93327875562832,12.169891687963977,19.833399444664817,38.90596428432478,19.152685206465947,22.632968691059975,22.28495023027782
San Juan Del Cesar (Lag),13.631716460297627,6.717119699073038,13.191741969527076,14.90852554682342,10.333354000041332,6.050338818973863,11.831285863585274,19.431436177447875,15.33830550069981
Palestina (Cal),37.96507213363706,51.1443549418233,70.44057377049181,12.85760205721633,57.6997050903962,44.640010203430904,31.61555485298767,50.137879167711205,18.623129927369796
La Apartada (Cor),13.18652337311268,33.12794010468429,6.701963675356879,13.453518094981838,46.48691725328729,26.284662899198317,71.69860513622734,32.37084034701541,32.16882197773918
Santo Domingo (Ant),15.867978419549349,7.9776625448743514,32.190568163528084,16.13684040664838,32.4517280545189,32.45699448231094,55.93288054334798,94.42870632672333,30.990935151468197
Necoclí (Ant),14.811889009578355,2.4380729471425786,14.448779078167894,18.921028357891252,11.55882284948101,9.066594133913595,20.08435428800964,15.38360108124739,12.983359660701534
Morales (Bol),43.238049483545524,4.721658246376127,9.226794611551947,8.985129610494631,43.77133852753217,4.283022100394039,8.44309354947653,25.06265664160401,49.629844079573175
Buriticá (Ant),21.973192704900022,10.920607185759529,32.56621797655232,42.762454564892025,10.524100189433803,20.759809009757113,122.66176019625883,60.39863096436481,99.11785112498761
Barbacoas (Nar),13.183170740894194,14.819205690574984,23.705756851875492,14.379954343644958,14.236142005516506,10.614584439019213,3.5383200056613116,14.137772593927826,12.355921133920534
Tamalameque (Ces),0,13.780748294632398,13.467106592148678,0,50.664977834072204,24.708135153499292,42.360060514372165,29.82225933436717,35.31281266552881
Planeta Rica (Cor),3.161505508923349,4.721583934023734,3.1346979718504118,3.115022194533136,13.961064143333592,3.0875632950475485,9.187657912870378,9.126169290440338,10.580730977357236
Gigante (Hui),0,20.596473883671116,4.101218061764344,12.203555302444778,52.772590728261754,20.221629054436626,20.056961771430863,19.898913519321844,7.899518129394107
Ciénaga De Oro (Cor),5.205893070956322,1.722741916033559,0,3.3848965914091322,0.0,0,1.638914383112626,13.023800996320777,33.9739856338575
Anzoátegui (Tol),0,9.912767644726408,68.95872327849473,58.725653322893216,49.45598417408506,89.94603238057165,29.89834562487542,39.77329223426469,89.28571428571428
Villanueva (Bol),4.37885886937864,8.674907829104315,8.555783709787816,8.411490095470413,24.40909645661283,11.890135151202886,19.528198718950165,23.18750966146236,34.43789699242366
Teorama (Nsa),58.45294537896993,109.71989157093067,63.64967220418816,111.15914283949854,29.342723004694836,22.637238256932655,44.65531677365336,61.08396268325189,5.52761041401802
San Vicente Ferrer (Ant),50.45871559633027,27.44739249771272,45.63292872136534,9.052641108043272,26.95659987420253,17.802305398549112,21.91252519940398,21.579628830384117,38.2474182992648
Sabanagrande (Atl),9.961151509114453,3.2567985670086306,3.1874541803461574,9.2781592132121,17.7210703526493,5.700604264051989,16.797312430011196,24.900398406374503,16.416317819912994
Palermo (Hui),7.891102781613731,23.396373562097875,11.562475911508518,7.610639674264622,22.56487401278676,11.160299096015773,11.06725200132807,29.280433350413585,32.69160915365057
Mapiripán (Met),71.67431192660551,71.5307582260372,114.5147437732608,142.71442842871414,28.22466836014677,69.8714365567356,55.44005544005544,151.285930408472,95.56313993174062
La Mesa (Cun),6.979097602679974,10.059350165979277,19.284543438434095,21.410656389551598,8.704482808646453,8.303578842481109,13.310616547758492,7.742734733908017,37.64398825507566
Fredonia (Ant),37.408038571844216,62.129809882781764,53.60382648853703,69.64929531301213,12.218466175212804,28.27825805930355,15.912164850027846,23.505445428190864,34.71686468137633
Curillo (Caq),0,13.292569453675394,39.49967083607636,118.5302252074279,78.09449433814916,64.33350488934637,50.92946269416857,75.58578987150416,99.68847352024922
Abejorral (Ant),24.133603629693987,29.219830524982957,9.78617213876792,19.639613099621936,24.68160726626518,24.646325232907778,14.561693039510729,19.120458891013385,56.48121999435188
Santuario (Ris),53.512728384680074,70.06617360840794,62.7401772410007,63.17119393556538,63.969294738525505,56.29724947723983,39.904229848363926,15.811526602893508,46.94101079643249
Santa Rosa (Bol),9.971580994166626,14.784879996057365,14.580801944106927,23.85154796546296,4.594321418726454,17.849970993797136,26.385224274406333,30.4586197894004,43.08302098143122
La Gloria (Ces),25.63445270443476,31.23048094940662,18.17190623296384,40.816326530612244,27.998656064508904,27.10320901994796,42.483139504009344,10.468463752944256,41.318045656440454
El Retorno (Guv),48.45743821676627,39.22183871979918,45.69339730408956,21.973192704900022,29.231218941829873,14.575134819997084,85.65310492505353,41.94044456871243,27.378507871321013
Maceo (Ant),36.07069856919563,0,0,0,12.168410805548795,48.49660523763337,71.63323782234957,105.82010582010582,81.03727714748784
Lérida (Tol),10.897400969868686,32.59629488781442,27.01242571582928,26.919349628512972,21.507688998817077,5.371434710211097,16.069419893941827,58.78894767783657,42.65529192215409
La Victoria (Vac),157.64168046031372,48.355899419729205,48.80429477794046,73.92804337111878,75.1189383190051,25.28018875874273,75.43374402816193,24.96671105193076,24.789291026276647
El Dovio (Vac),0,32.7725584443959,44.4493832648072,45.01462975467027,22.959476523935255,150.8820798514392,69.26806742091895,34.3878954607978,34.141345168999656
Anserma (Cal),47.12012861023339,19.429332741201286,25.03964610633503,13.831641262552214,24.721878862793574,10.901856040990978,18.916362653695447,8.035355564483728,10.612049982755419
Supía (Cal),28.666642777797687,28.541867351671485,10.621348911311737,24.4396341037637,20.674683849626135,30.650819057998163,13.504388926401079,13.385089010841922,9.943323058566172
San Agustín (Hui),9.399379640943698,24.74252311879504,9.206690194874943,12.110936175366357,11.9792758527747,14.824917721706644,11.761246692149369,26.253609871357312,11.580440635766191
